Time ;		 	ExpID; 	OUTER_FOLD_5; INNER_FOLD;	HP_Set;    Epoch;   TrainLoss;   	   ValLoss;  P;  	LR
15:35 ;		 	 MLP;	1; 	0; 	0; 	1;  	3; 	0.6436151067415873; 	0.6680546866522895;  	0; 	0.0006
15:36 ;		 	 MLP;	1; 	0; 	0; 	1;  	4; 	0.6672800845570035; 	0.6609701977835761;  	0; 	0.0006
15:37 ;		 	 MLP;	1; 	0; 	0; 	1;  	5; 	0.6323769258128272; 	0.6554993059900072;  	0; 	0.0006
15:37 ;		 	 MLP;	1; 	0; 	0; 	1;  	6; 	0.6407208939393362; 	0.651886694961124;  	0; 	0.0006
15:38 ;		 	 MLP;	1; 	0; 	0; 	1;  	7; 	0.6948564185036553; 	0.6425560116767883;  	0; 	0.0006
15:38 ;		 	 MLP;	1; 	0; 	0; 	1;  	8; 	0.6280725002288818; 	0.6396444373660617;  	0; 	0.0006
15:39 ;		 	 MLP;	1; 	0; 	0; 	1;  	9; 	0.6359080109331343; 	0.6346330907609727;  	0; 	0.0006
15:39 ;		 	 MLP;	1; 	0; 	0; 	1;  	10; 	0.6200870540406969; 	0.6281039118766785;  	0; 	0.0006
15:40 ;		 	 MLP;	1; 	0; 	0; 	1;  	11; 	0.6766932474242316; 	0.6202685700522529;  	0; 	0.0006
15:40 ;		 	 MLP;	1; 	0; 	0; 	1;  	12; 	0.5946696864234077; 	0.617751936117808;  	0; 	0.0006
15:41 ;		 	 MLP;	1; 	0; 	0; 	1;  	13; 	0.6289394034279717; 	0.6196076472600301;  	1; 	0.0006
15:42 ;		 	 MLP;	1; 	0; 	0; 	1;  	14; 	0.6016187634732988; 	0.6212360262870789;  	2; 	0.0006
15:42 ;		 	 MLP;	1; 	0; 	0; 	1;  	15; 	0.6272061930762397; 	0.6208172506756253;  	3; 	0.0006
15:43 ;		 	 MLP;	1; 	0; 	0; 	1;  	16; 	0.6203622486856248; 	0.6237961583667331;  	4; 	0.0003
15:43 ;		 	 MLP;	1; 	0; 	0; 	1;  	17; 	0.5910879075527191; 	0.623773369524214;  	5; 	0.0003
15:43 ;		 --------------------------------------------------------------------------
15:56 ;		 ------------------------------  BENCHMARKS   --------------------------------------------
16:01 ;		 ------------------------------  BENCHMARKS   --------------------------------------------
16:55 ;		 ------------------------------  BENCHMARKS   --------------------------------------------
16:55 ;		 	 RESNET;	121; 	0; 	0; 	1;  	0; 	0.675837967130873; 	0.5673734380139245;  	0; 	0.0006
16:56 ;		 	 RESNET;	121; 	0; 	0; 	1;  	1; 	0.4156203352742725; 	0.5446993956963221;  	0; 	0.0006
16:57 ;		 	 RESNET;	121; 	0; 	0; 	1;  	2; 	0.34225157896677655; 	0.5476390081975195;  	1; 	0.0006
16:57 ;		 	 RESNET;	121; 	0; 	0; 	1;  	3; 	0.24301659357216623; 	0.5492284306221538;  	2; 	0.0006
16:58 ;		 	 RESNET;	121; 	0; 	0; 	1;  	4; 	0.170025904973348; 	0.5529110816617807;  	3; 	0.0006
16:59 ;		 	 RESNET;	121; 	0; 	0; 	1;  	5; 	0.13992949409617317; 	0.5503079543511072;  	4; 	0.0003
16:59 ;		 	 RESNET;	121; 	0; 	0; 	1;  	6; 	0.2712431645227803; 	0.5528833816448847;  	5; 	0.0003
16:59 ;		 --------------------------------------------------------------------------
17:01 ;		 ------------------------------  BENCHMARKS   --------------------------------------------
17:12 ;		 ------------------------------  BENCHMARKS   --------------------------------------------
17:13 ;		 	 RESNET;	121; 	0; 	0; 	1;  	0; 	0.693345480495029; 	0.6370157533221774;  	0; 	0.0006
17:13 ;		 	 RESNET;	121; 	0; 	0; 	1;  	1; 	0.41551295088397133; 	0.5096391720904244;  	0; 	0.0006
17:14 ;		 	 RESNET;	121; 	0; 	0; 	1;  	2; 	0.3107501400841607; 	0.46708478695816463;  	0; 	0.0006
17:14 ;		 	 RESNET;	121; 	0; 	0; 	1;  	3; 	0.2789407894015312; 	0.46682428734170067;  	0; 	0.0006
17:15 ;		 	 RESNET;	121; 	0; 	0; 	1;  	4; 	0.22598333242866728; 	0.4706157015429603;  	1; 	0.0006
17:16 ;		 	 RESNET;	121; 	0; 	0; 	1;  	5; 	0.23662373961673844; 	0.4632372529142433;  	0; 	0.0006
17:16 ;		 	 RESNET;	121; 	0; 	0; 	1;  	6; 	0.18183204862806532; 	0.4722084055344264;  	1; 	0.0006
17:17 ;		 	 RESNET;	121; 	0; 	0; 	1;  	7; 	0.11226758567823304; 	0.48251742786831325;  	2; 	0.0006
17:18 ;		 	 RESNET;	121; 	0; 	0; 	1;  	8; 	0.09381531096167034; 	0.5109137437409825;  	3; 	0.0006
17:18 ;		 	 RESNET;	121; 	0; 	0; 	1;  	9; 	0.09579944941732618; 	0.47861382944716346;  	4; 	0.0003
17:19 ;		 	 RESNET;	121; 	0; 	0; 	1;  	10; 	0.10689120160208808; 	0.48710054490301347;  	5; 	0.0003
17:20 ;		 	 RESNET;	122; 	0; 	0; 	2;  	0; 	0.6559243500232697; 	0.5981404847568936;  	0; 	0.0005
17:20 ;		 	 RESNET;	122; 	0; 	0; 	2;  	1; 	0.42377813988261753; 	0.5244015124109056;  	0; 	0.0005





































































