18:25 ; Model; ExpID; OUTER_FOLD; INNER_FOLD; HPset; epoch;  T_loss;    V_loss;    val_auc;    th_star;    LR;    no_improve;
19:29 ;		 MultiViewCNN;    4;    0;    0;    4;    06;    0.6832;    0.6798    0.7245;    0.546155;    0.0001;    03;
19:30 ;		 MultiViewCNN;    4;    0;    0;    4;    07;    0.6714;    0.6791    0.7152;    0.545166;    0.0001;    04;
19:31 ;		 MultiViewCNN;    8;    0;    1;    4;    00;    0.6926;    0.6887    0.7337;    0.497261;    0.0001;    00;
19:31 ;		 MultiViewCNN;    8;    0;    1;    4;    01;    0.6890;    0.6879    0.7214;    0.496489;    0.0001;    00;
19:32 ;		 MultiViewCNN;    8;    0;    1;    4;    02;    0.6921;    0.6846    0.7709;    0.500179;    0.0001;    01;
19:32 ;		 MultiViewCNN;    8;    0;    1;    4;    03;    0.6851;    0.6809    0.8142;    0.508805;    0.0001;    00;
19:33 ;		 MultiViewCNN;    8;    0;    1;    4;    04;    0.6782;    0.6770    0.8452;    0.518461;    0.0001;    00;
19:33 ;		 MultiViewCNN;    8;    0;    1;    4;    05;    0.6791;    0.6745    0.8607;    0.518054;    0.0001;    00;
19:34 ;		 MultiViewCNN;    8;    0;    1;    4;    06;    0.6801;    0.6716    0.8545;    0.522809;    0.0001;    00;
19:34 ;		 MultiViewCNN;    8;    0;    1;    4;    07;    0.6796;    0.6686    0.8545;    0.524601;    0.0001;    01;
19:35 ;		 MultiViewCNN;    8;    0;    1;    4;    08;    0.6680;    0.6652    0.8669;    0.510034;    0.0001;    02;
19:36 ;		 MultiViewCNN;    8;    0;    1;    4;    09;    0.6655;    0.6630    0.8607;    0.513263;    0.0001;    00;
19:36 ;		 MultiViewCNN;    8;    0;    1;    4;    10;    0.6743;    0.6599    0.8514;    0.525505;    0.0001;    01;
19:37 ;		 MultiViewCNN;    8;    0;    1;    4;    11;    0.6605;    0.6569    0.8545;    0.519585;    0.0001;    02;
19:37 ;		 MultiViewCNN;    8;    0;    1;    4;    12;    0.6669;    0.6534    0.8545;    0.518384;    0.0001;    03;
19:38 ;		 MultiViewCNN;    8;    0;    1;    4;    13;    0.6586;    0.6499    0.8638;    0.520612;    0.0001;    04;
