08/31/25 - 17:13 ;		 MultiViewCNN;1;12;18;0.4162713899669877;0.8433734939759037;0.4768435835838318;0.7;0.8800000000000001;0.16731923328923298;0.5872312387122142;0.0005;4;0;0;0.49223995208740234;14
08/31/25 - 17:14 ;		 MultiViewCNN;1;12;19;0.41186201051775234;0.8313253012048193;0.43762866258621214;0.8;0.8800000000000001;0.14508744045229177;0.5423504658744136;0.0005;0;0;0;0.43762866258621214;19
08/31/25 - 17:14 ;		 MultiViewCNN;1;12;20;0.3972592483083886;0.8313253012048193;0.5250734210014343;0.7;0.8800000000000001;0.18950385562240027;0.5371673524125198;0.0005;0;0;0;0.5250734210014343;20
08/31/25 - 17:15 ;		 MultiViewCNN;1;12;21;0.3994090356022479;0.8192771084337349;0.49426186084747314;0.7;0.8800000000000001;0.1796617733452095;0.5242957049430058;0.0005;0;0;0;0.49426186084747314;21
08/31/25 - 17:15 ;		 MultiViewCNN;1;12;22;0.34619033587984294;0.8554216867469879;0.7668618321418762;0.6;0.8800000000000001;0.24650151026357117;0.5970655431026669;0.0005;1;0;0;0.49426186084747314;21
08/31/25 - 17:16 ;		 MultiViewCNN;1;12;23;0.368205490959696;0.7951807228915663;0.5458818078041077;0.7;0.8800000000000001;0.19793598107860458;0.5817104225130991;0.0005;2;0;0;0.49426186084747314;21
08/31/25 - 17:16 ;		 MultiViewCNN;1;12;24;0.26730730644909734;0.9397590361445783;0.3402274787425995;0.9;0.8800000000000001;0.1077623829400409;0.5092655393819492;0.0005;0;0;0;0.3402274787425995;24
08/31/25 - 17:17 ;		 MultiViewCNN;1;12;25;0.3073658321995333;0.8554216867469879;0.3821628451347351;0.8;0.8800000000000001;0.12858457754213998;0.4711347311077849;0.0005;0;0;0;0.3821628451347351;25
08/31/25 - 17:17 ;		 MultiViewCNN;1;12;26;0.28925730916390935;0.9036144578313253;0.3875779151916504;0.7;0.8800000000000001;0.13193492940549215;0.4460676863329446;0.0005;0;0;0;0.3875779151916504;26
08/31/25 - 17:18 ;		 MultiViewCNN;1;12;27;0.30982122040656673;0.891566265060241;0.3937483072280884;0.6;0.8800000000000001;0.1429273069435372;0.4303718726014877;0.0005;0;0;0;0.3937483072280884;27
08/31/25 - 17:19 ;		 MultiViewCNN;1;12;28;0.292136547077133;0.891566265060241;0.3315111368894577;0.9;0.92;0.09974948275849924;0.40071365188787866;0.0005;0;0;0;0.3315111368894577;28
08/31/25 - 17:19 ;		 MultiViewCNN;1;12;29;0.27487222742603484;0.891566265060241;0.37681654542684556;0.9;0.8800000000000001;0.10986874720722314;0.3935445199495687;0.0005;0;0;0;0.37681654542684556;29
08/31/25 - 17:20 ;		 MultiViewCNN;1;12;30;0.30126877542001657;0.8674698795180723;0.2710213899612427;0.9;1.0;0.08516721790252012;0.3567875809530709;0.0005;0;0;0;0.2710213899612427;30
